year month day hour min sec depth light temp
2003 1 6 3 29 53 0 148 0
2003 1 6 3 37 53 0 146 0
2003 1 6 3 45 53 0 145 0
2003 1 6 3 53 53 0 141 0
2003 1 6 4 1 53 0 139 0
2003 1 6 4 9 53 0 134 0
2003 1 6 4 17 53 0 132 0
2003 1 6 4 25 53 0 128 0
2003 1 6 4 33 53 0 119 0
2003 1 6 4 41 53 0 108 0
2003 1 6 4 49 53 0 94 0
2003 1 6 4 57 53 0 86 0
2003 1 6 17 0 53 0 93 0
2003 1 6 17 6 53 0 100 0
2003 1 6 17 12 53 0 111 0
2003 1 6 17 18 53 0 120 0
2003 1 6 17 24 53 0 127 0
2003 1 6 17 30 53 0 133 0
2003 1 6 17 36 53 0 136 0
2003 1 6 17 42 53 0 140 0
2003 1 6 17 48 53 0 143 0
2003 1 6 17 54 53 0 146 0
2003 1 6 18 0 53 0 148 0
2003 1 6 18 6 53 0 150 0
2003 1 8 3 58 53 0 144 0
2003 1 8 4 4 53 0 143 0
2003 1 8 4 10 53 0 139 0
2003 1 8 4 16 53 0 136 0
2003 1 8 4 22 53 0 132 0
2003 1 8 4 28 53 0 127 0
2003 1 8 4 34 53 0 121 0
2003 1 8 4 40 53 0 114 0
2003 1 8 4 46 53 0 105 0
2003 1 8 4 52 53 0 96 0
2003 1 8 4 58 53 0 87 0
2003 1 8 5 4 53 0 83 0
2003 1 8 16 54 53 0 83 0
2003 1 8 17 0 53 0 87 0
2003 1 8 17 6 53 0 96 0
2003 1 8 17 12 53 0 105 0
2003 1 8 17 18 53 0 114 0
2003 1 8 17 24 53 0 121 0
2003 1 8 17 30 53 0 127 0
2003 1 8 17 36 53 0 132 0
2003 1 8 17 42 53 0 136 0
2003 1 8 17 48 53 0 139 0
2003 1 8 17 54 53 0 143 0
2003 1 8 18 0 53 0 144 0
2003 1 9 16 56 53 0 83 0
2003 1 9 17 1 53 0 88 0
2003 1 9 17 6 53 0 98 0
2003 1 9 17 11 53 0 103 0
2003 1 9 17 16 53 0 111 0
2003 1 9 17 21 53 0 118 0
2003 1 9 17 26 53 0 125 0
2003 1 9 17 31 53 0 130 0
2003 1 9 17 36 53 0 134 0
2003 1 9 17 41 53 0 137 0
2003 1 9 17 46 53 0 139 0
2003 1 9 17 51 53 0 140 0
2003 1 10 4 9 53 0 140 0
2003 1 10 4 14 53 0 139 0
2003 1 10 4 19 53 0 137 0
2003 1 10 4 24 53 0 134 0
2003 1 10 4 29 53 0 130 0
2003 1 10 4 34 53 0 125 0
2003 1 10 4 39 53 0 118 0
2003 1 10 4 44 53 0 111 0
2003 1 10 4 49 53 0 103 0
2003 1 10 4 54 53 0 98 0
2003 1 10 4 59 53 0 88 0
2003 1 10 5 4 53 0 83 0
2003 1 10 16 57 53 0 82 0
2003 1 10 16 58 53 0 85 0
2003 1 10 17 1 53 0 83 0
2003 1 10 17 5 53 0 86 0
2003 1 10 17 7 53 0 92 0
2003 1 10 17 9 53 0 92 0
2003 1 10 17 13 53 0 98 0
2003 1 10 17 16 53 0 105 0
2003 1 10 17 17 53 0 107 0
2003 1 10 17 21 53 0 113 0
2003 1 10 17 25 53 0 117 0
2003 1 10 17 25 53 0 118 0
2003 1 10 17 29 53 0 121 0
2003 1 10 17 33 53 0 123 0
2003 1 10 17 34 53 0 127 0
2003 1 10 17 37 53 0 124 0
2003 1 10 17 41 53 0 126 0
2003 1 10 17 43 53 0 133 0
2003 1 10 17 52 53 0 135 0
2003 1 10 18 1 53 0 137 0
2003 1 10 18 10 53 0 139 0
2003 1 10 18 19 53 0 140 0
2003 1 10 18 28 53 0 143 0
2003 1 10 18 37 53 0 145 0
2003 1 11 3 19 53 0 145 0
2003 1 11 3 28 53 0 143 0
2003 1 11 3 37 53 0 140 0
2003 1 11 3 46 53 0 139 0
2003 1 11 3 55 53 0 137 0
2003 1 11 4 4 53 0 135 0
2003 1 11 4 6 53 0 136 0
2003 1 11 4 11 53 0 134 0
2003 1 11 4 13 53 0 133 0
2003 1 11 4 15 53 0 126 0
2003 1 11 4 16 53 0 132 0
2003 1 11 4 19 53 0 124 0
2003 1 11 4 21 53 0 129 0
2003 1 11 4 22 53 0 127 0
2003 1 11 4 23 53 0 123 0
2003 1 11 4 26 53 0 125 0
2003 1 11 4 27 53 0 121 0
2003 1 11 4 31 53 0 117 0
2003 1 11 4 31 53 0 118 0
2003 1 11 4 31 53 0 119 0
2003 1 11 4 35 53 0 113 0
2003 1 11 4 36 53 0 113 0
2003 1 11 4 39 53 0 107 0
2003 1 11 4 40 53 0 105 0
2003 1 11 4 41 53 0 105 0
2003 1 11 4 43 53 0 98 0
2003 1 11 4 46 53 0 98 0
2003 1 11 4 47 53 0 92 0
2003 1 11 4 49 53 0 92 0
2003 1 11 4 51 53 0 86 0
2003 1 11 4 51 53 0 90 0
2003 1 11 4 55 53 0 83 0
2003 1 11 4 56 53 0 84 0
2003 1 11 4 58 53 0 85 0
2003 1 11 4 59 53 0 82 0
2003 1 11 5 1 53 0 82 0
2003 1 11 16 54 53 0 82 0
2003 1 11 16 59 53 0 84 0
2003 1 11 17 4 53 0 90 0
2003 1 11 17 9 53 0 98 0
2003 1 11 17 14 53 0 105 0
2003 1 11 17 19 53 0 113 0
2003 1 11 17 24 53 0 119 0
2003 1 11 17 29 53 0 125 0
2003 1 11 17 34 53 0 129 0
2003 1 11 17 39 53 0 132 0
2003 1 11 17 44 53 0 134 0
2003 1 11 17 49 53 0 136 0
2003 1 12 3 52 53 0 142 0
2003 1 12 3 58 53 0 142 0
2003 1 12 4 4 53 0 139 0
2003 1 12 4 10 53 0 136 0
2003 1 12 4 16 53 0 131 0
2003 1 12 4 22 53 0 127 0
2003 1 12 4 28 53 0 123 0
2003 1 12 4 34 53 0 117 0
2003 1 12 4 40 53 0 109 0
2003 1 12 4 46 53 0 98 0
2003 1 12 4 52 53 0 89 0
2003 1 12 4 58 53 0 85 0
2003 1 12 16 59 53 0 85 0
2003 1 12 17 5 53 0 89 0
2003 1 12 17 11 53 0 98 0
2003 1 12 17 17 53 0 109 0
2003 1 12 17 23 53 0 117 0
2003 1 12 17 29 53 0 123 0
2003 1 12 17 35 53 0 127 0
2003 1 12 17 41 53 0 131 0
2003 1 12 17 47 53 0 136 0
2003 1 12 17 53 53 0 139 0
2003 1 12 17 59 53 0 142 0
2003 1 12 18 5 53 0 142 0
2003 1 13 16 58 53 0 85 0
2003 1 13 17 4 53 0 91 0
2003 1 13 17 10 53 0 101 0
2003 1 13 17 16 53 0 110 0
2003 1 13 17 22 53 0 118 0
2003 1 13 17 28 53 0 124 0
2003 1 13 17 34 53 0 130 0
2003 1 13 17 40 53 0 133 0
2003 1 13 17 46 53 0 137 0
2003 1 13 17 52 53 0 139 0
2003 1 13 17 58 53 0 141 0
2003 1 13 18 4 53 0 143 0
2003 1 14 3 50 53 0 146 0
2003 1 14 3 56 53 0 143 0
2003 1 14 3 57 53 0 145 0
2003 1 14 4 2 53 0 141 0
2003 1 14 4 4 53 0 141 0
2003 1 14 4 8 53 0 139 0
2003 1 14 4 11 53 0 139 0
2003 1 14 4 14 53 0 137 0
2003 1 14 4 18 53 0 135 0
2003 1 14 4 20 53 0 133 0
2003 1 14 4 25 53 0 131 0
2003 1 14 4 26 53 0 130 0
2003 1 14 4 32 53 0 124 0
2003 1 14 4 32 53 0 125 0
2003 1 14 4 38 53 0 118 0
2003 1 14 4 39 53 0 117 0
2003 1 14 4 44 53 0 110 0
2003 1 14 4 46 53 0 107 0
2003 1 14 4 50 53 0 101 0
2003 1 14 4 53 53 0 97 0
2003 1 14 4 56 53 0 91 0
2003 1 14 5 0 53 0 88 0
2003 1 14 5 2 53 0 85 0
2003 1 14 5 7 53 0 85 0
2003 1 14 16 54 53 0 86 0
2003 1 14 17 1 53 0 91 0
2003 1 14 17 8 53 0 101 0
2003 1 14 17 15 53 0 112 0
2003 1 14 17 22 53 0 122 0
2003 1 14 17 29 53 0 130 0
2003 1 14 17 36 53 0 135 0
2003 1 14 17 43 53 0 138 0
2003 1 14 17 50 53 0 141 0
2003 1 14 17 57 53 0 144 0
2003 1 14 18 4 53 0 147 0
2003 1 14 18 11 53 0 148 0
2003 1 15 3 44 53 0 146 0
2003 1 15 3 51 53 0 144 0
2003 1 15 3 58 53 0 142 0
2003 1 15 4 5 53 0 138 0
2003 1 15 4 12 53 0 135 0
2003 1 15 4 19 53 0 132 0
2003 1 15 4 26 53 0 126 0
2003 1 15 4 33 53 0 118 0
2003 1 15 4 40 53 0 110 0
2003 1 15 4 47 53 0 99 0
2003 1 15 4 54 53 0 88 0
2003 1 15 5 1 53 0 82 0
2003 1 15 16 53 53 0 82 0
2003 1 15 17 0 53 0 88 0
2003 1 15 17 7 53 0 99 0
2003 1 15 17 14 53 0 110 0
2003 1 15 17 21 53 0 118 0
2003 1 15 17 28 53 0 126 0
2003 1 15 17 35 53 0 132 0
2003 1 15 17 42 53 0 135 0
2003 1 15 17 49 53 0 138 0
2003 1 15 17 56 53 0 142 0
2003 1 15 18 3 53 0 144 0
2003 1 15 18 10 53 0 146 0
2003 1 16 17 6 53 0 88 0
2003 1 16 17 10 53 0 93 0
2003 1 16 17 14 53 0 100 0
2003 1 16 17 18 53 0 107 0
2003 1 16 17 22 53 0 113 0
2003 1 16 17 26 53 0 118 0
2003 1 16 17 30 53 0 124 0
2003 1 16 17 34 53 0 128 0
2003 1 16 17 38 53 0 130 0
2003 1 16 17 42 53 0 133 0
2003 1 16 17 46 53 0 135 0
2003 1 16 17 50 53 0 136 0
2003 1 17 3 31 53 0 147 0
2003 1 17 3 39 53 0 146 0
2003 1 17 3 47 53 0 143 0
2003 1 17 3 55 53 0 141 0
2003 1 17 4 3 53 0 139 0
2003 1 17 4 11 53 0 136 0
2003 1 17 4 14 53 0 136 0
2003 1 17 4 18 53 0 135 0
2003 1 17 4 19 53 0 132 0
2003 1 17 4 22 53 0 133 0
2003 1 17 4 26 53 0 130 0
2003 1 17 4 27 53 0 127 0
2003 1 17 4 30 53 0 128 0
2003 1 17 4 34 53 0 124 0
2003 1 17 4 35 53 0 119 0
2003 1 17 4 38 53 0 118 0
2003 1 17 4 42 53 0 113 0
2003 1 17 4 43 53 0 109 0
2003 1 17 4 46 53 0 107 0
2003 1 17 4 50 53 0 100 0
2003 1 17 4 51 53 0 96 0
2003 1 17 4 54 53 0 93 0
2003 1 17 4 58 53 0 88 0
2003 1 17 4 59 53 0 88 0
2003 1 17 17 2 53 0 88 0
2003 1 17 17 10 53 0 96 0
2003 1 17 17 18 53 0 109 0
2003 1 17 17 26 53 0 119 0
2003 1 17 17 34 53 0 127 0
2003 1 17 17 42 53 0 132 0
2003 1 17 17 50 53 0 136 0
2003 1 17 17 58 53 0 139 0
2003 1 17 18 6 53 0 141 0
2003 1 17 18 14 53 0 143 0
2003 1 17 18 22 53 0 146 0
2003 1 17 18 30 53 0 147 0
2003 1 19 3 56 53 0 134 0
2003 1 19 4 2 53 0 135 0
2003 1 19 4 8 53 0 133 0
2003 1 19 4 14 53 0 130 0
2003 1 19 4 20 53 0 128 0
2003 1 19 4 26 53 0 124 0
2003 1 19 4 32 53 0 120 0
2003 1 19 4 38 53 0 113 0
2003 1 19 4 44 53 0 104 0
2003 1 19 4 50 53 0 95 0
2003 1 19 4 56 53 0 87 0
2003 1 19 5 2 53 0 84 0
2003 1 19 17 0 53 0 84 0
2003 1 19 17 6 53 0 87 0
2003 1 19 17 12 53 0 95 0
2003 1 19 17 18 53 0 104 0
2003 1 19 17 24 53 0 113 0
2003 1 19 17 30 53 0 120 0
2003 1 19 17 36 53 0 124 0
2003 1 19 17 42 53 0 128 0
2003 1 19 17 48 53 0 130 0
2003 1 19 17 54 53 0 133 0
2003 1 19 18 0 53 0 135 0
2003 1 19 18 6 53 0 134 0
2003 1 22 15 34 53 0 83 0
2003 1 22 15 50 53 0 83 0
2003 1 22 16 6 53 0 83 0
2003 1 22 16 22 53 0 83 0
2003 1 22 16 38 53 0 83 0
2003 1 22 16 54 53 0 85 0
2003 1 22 16 56 53 0 83 0
2003 1 22 17 2 53 0 87 0
2003 1 22 17 8 53 0 94 0
2003 1 22 17 10 53 0 101 0
2003 1 22 17 14 53 0 103 0
2003 1 22 17 20 53 0 112 0
2003 1 22 17 26 53 0 118 0
2003 1 22 17 26 53 0 122 0
2003 1 22 17 32 53 0 124 0
2003 1 22 17 38 53 0 128 0
2003 1 22 17 42 53 0 134 0
2003 1 22 17 44 53 0 130 0
2003 1 22 17 50 53 0 132 0
2003 1 22 17 56 53 0 137 0
2003 1 22 17 58 53 0 140 0
2003 1 22 18 2 53 0 137 0
2003 1 22 18 14 53 0 143 0
2003 1 22 18 30 53 0 147 0
2003 1 23 3 31 53 0 147 0
2003 1 23 3 47 53 0 143 0
2003 1 23 3 59 53 0 137 0
2003 1 23 4 3 53 0 140 0
2003 1 23 4 5 53 0 137 0
2003 1 23 4 11 53 0 132 0
2003 1 23 4 17 53 0 130 0
2003 1 23 4 19 53 0 134 0
2003 1 23 4 23 53 0 128 0
2003 1 23 4 29 53 0 124 0
2003 1 23 4 35 53 0 118 0
2003 1 23 4 35 53 0 122 0
2003 1 23 4 41 53 0 112 0
2003 1 23 4 47 53 0 103 0
2003 1 23 4 51 53 0 101 0
2003 1 23 4 53 53 0 94 0
2003 1 23 4 59 53 0 87 0
2003 1 23 5 5 53 0 83 0
2003 1 23 5 7 53 0 85 0
2003 1 23 5 23 53 0 83 0
2003 1 23 5 39 53 0 83 0
2003 1 23 5 55 53 0 83 0
2003 1 23 6 11 53 0 83 0
2003 1 23 6 27 53 0 83 0
2003 1 24 3 50 53 0 142 0
2003 1 24 3 57 53 0 142 0
2003 1 24 4 4 53 0 139 0
2003 1 24 4 11 53 0 137 0
2003 1 24 4 18 53 0 134 0
2003 1 24 4 25 53 0 131 0
2003 1 24 4 32 53 0 125 0
2003 1 24 4 39 53 0 120 0
2003 1 24 4 46 53 0 113 0
2003 1 24 4 53 53 0 100 0
2003 1 24 5 0 53 0 90 0
2003 1 24 5 7 53 0 85 0
2003 1 24 16 53 53 0 86 0
2003 1 24 16 59 53 0 89 0
2003 1 24 17 5 53 0 96 0
2003 1 24 17 11 53 0 105 0
2003 1 24 17 17 53 0 113 0
2003 1 24 17 23 53 0 121 0
2003 1 24 17 29 53 0 128 0
2003 1 24 17 35 53 0 132 0
2003 1 24 17 41 53 0 136 0
2003 1 24 17 47 53 0 139 0
2003 1 24 17 53 53 0 142 0
2003 1 24 17 59 53 0 143 0
2003 1 25 15 17 52 0 83 0
2003 1 25 15 33 52 0 83 0
2003 1 25 15 49 52 0 83 0
2003 1 25 16 5 52 0 83 0
2003 1 25 16 21 52 0 83 0
2003 1 25 16 37 52 0 83 0
2003 1 25 16 53 52 0 85 0
2003 1 25 17 9 52 0 102 0
2003 1 25 17 25 52 0 124 0
2003 1 25 17 41 52 0 136 0
2003 1 25 17 57 52 0 141 0
2003 1 25 18 13 52 0 147 0
2003 1 26 3 49 53 0 147 0
2003 1 26 4 5 53 0 141 0
2003 1 26 4 21 53 0 136 0
2003 1 26 4 37 53 0 124 0
2003 1 26 4 53 53 0 102 0
2003 1 26 5 9 53 0 85 0
2003 1 26 5 25 53 0 83 0
2003 1 26 5 41 53 0 83 0
2003 1 26 5 57 53 0 83 0
2003 1 26 6 13 53 0 83 0
2003 1 26 6 29 53 0 83 0
2003 1 26 6 45 53 0 83 0
2003 1 26 15 21 53 0 83 0
2003 1 26 15 37 53 0 83 0
2003 1 26 15 53 53 0 83 0
2003 1 26 16 9 53 0 83 0
2003 1 26 16 25 53 0 83 0
2003 1 26 16 41 53 0 83 0
2003 1 26 16 57 53 0 87 0
2003 1 26 17 13 53 0 110 0
2003 1 26 17 29 53 0 129 0
2003 1 26 17 45 53 0 139 0
2003 1 26 18 1 53 0 144 0
2003 1 26 18 17 53 0 150 0
2003 1 27 3 43 53 0 150 0
2003 1 27 3 59 53 0 144 0
2003 1 27 4 15 53 0 139 0
2003 1 27 4 31 53 0 129 0
2003 1 27 4 47 53 0 110 0
2003 1 27 5 3 53 0 87 0
2003 1 27 5 19 53 0 83 0
2003 1 27 5 35 53 0 83 0
2003 1 27 5 51 53 0 83 0
2003 1 27 6 7 53 0 83 0
2003 1 27 6 23 53 0 83 0
2003 1 27 6 39 53 0 83 0
2003 1 27 16 58 53 0 86 0
2003 1 27 17 3 53 0 92 0
2003 1 27 17 8 53 0 100 0
2003 1 27 17 13 53 0 105 0
2003 1 27 17 18 53 0 111 0
2003 1 27 17 23 53 0 120 0
2003 1 27 17 28 53 0 126 0
2003 1 27 17 33 53 0 130 0
2003 1 27 17 38 53 0 133 0
2003 1 27 17 43 53 0 135 0
2003 1 27 17 48 53 0 137 0
2003 1 27 17 53 53 0 139 0
2003 1 28 4 8 53 0 139 0
2003 1 28 4 13 53 0 137 0
2003 1 28 4 18 53 0 135 0
2003 1 28 4 23 53 0 133 0
2003 1 28 4 28 53 0 130 0
2003 1 28 4 33 53 0 126 0
2003 1 28 4 38 53 0 120 0
2003 1 28 4 43 53 0 111 0
2003 1 28 4 48 53 0 105 0
2003 1 28 4 53 53 0 100 0
2003 1 28 4 58 53 0 92 0
2003 1 28 5 3 53 0 86 0
2003 1 28 16 57 53 0 84 0
2003 1 28 17 1 53 0 88 0
2003 1 28 17 5 53 0 94 0
2003 1 28 17 9 53 0 102 0
2003 1 28 17 13 53 0 109 0
2003 1 28 17 17 53 0 114 0
2003 1 28 17 21 53 0 119 0
2003 1 28 17 25 53 0 123 0
2003 1 28 17 29 53 0 127 0
2003 1 28 17 33 53 0 131 0
2003 1 28 17 37 53 0 133 0
2003 1 28 17 41 53 0 134 0
2003 1 29 3 55 53 0 142 0
2003 1 29 4 1 53 0 142 0
2003 1 29 4 7 53 0 140 0
2003 1 29 4 13 53 0 139 0
2003 1 29 4 17 53 0 134 0
2003 1 29 4 19 53 0 136 0
2003 1 29 4 21 53 0 133 0
2003 1 29 4 25 53 0 131 0
2003 1 29 4 25 53 0 134 0
2003 1 29 4 29 53 0 127 0
2003 1 29 4 31 53 0 129 0
2003 1 29 4 33 53 0 123 0
2003 1 29 4 37 53 0 119 0
2003 1 29 4 37 53 0 122 0
2003 1 29 4 41 53 0 114 0
2003 1 29 4 43 53 0 114 0
2003 1 29 4 45 53 0 109 0
2003 1 29 4 49 53 0 102 0
2003 1 29 4 49 53 0 104 0
2003 1 29 4 53 53 0 94 0
2003 1 29 4 55 53 0 94 0
2003 1 29 4 57 53 0 88 0
2003 1 29 5 1 53 0 84 0
2003 1 29 5 1 53 0 87 0
2003 1 29 16 53 53 0 88 0
2003 1 29 16 58 53 0 93 0
2003 1 29 17 3 53 0 101 0
2003 1 29 17 8 53 0 111 0
2003 1 29 17 13 53 0 120 0
2003 1 29 17 18 53 0 127 0
2003 1 29 17 23 53 0 132 0
2003 1 29 17 28 53 0 135 0
2003 1 29 17 33 53 0 138 0
2003 1 29 17 38 53 0 140 0
2003 1 29 17 43 53 0 142 0
2003 1 29 17 48 53 0 142 0
2003 1 30 4 0 53 0 142 0
2003 1 30 4 6 53 0 143 0
2003 1 30 4 12 53 0 140 0
2003 1 30 4 18 53 0 136 0
2003 1 30 4 24 53 0 133 0
2003 1 30 4 30 53 0 128 0
2003 1 30 4 36 53 0 122 0
2003 1 30 4 42 53 0 114 0
2003 1 30 4 48 53 0 104 0
2003 1 30 4 54 53 0 95 0
2003 1 30 5 0 53 0 88 0
2003 1 30 5 6 53 0 85 0
2003 1 30 16 55 53 0 94 0
2003 1 30 16 59 53 0 99 0
2003 1 30 17 3 53 0 106 0
2003 1 30 17 7 53 0 113 0
2003 1 30 17 11 53 0 119 0
2003 1 30 17 15 53 0 124 0
2003 1 30 17 19 53 0 128 0
2003 1 30 17 23 53 0 131 0
2003 1 30 17 27 53 0 134 0
2003 1 30 17 31 53 0 137 0
2003 1 30 17 35 53 0 139 0
2003 1 30 17 39 53 0 140 0
2003 2 1 4 7 53 0 136 0
2003 2 1 4 12 53 0 136 0
2003 2 1 4 17 53 0 135 0
2003 2 1 4 22 53 0 133 0
2003 2 1 4 27 53 0 128 0
2003 2 1 4 32 53 0 124 0
2003 2 1 4 37 53 0 118 0
2003 2 1 4 42 53 0 111 0
2003 2 1 4 47 53 0 103 0
2003 2 1 4 52 53 0 95 0
2003 2 1 4 57 53 0 88 0
2003 2 1 5 2 53 0 85 0
2003 2 1 16 46 53 0 86 0
2003 2 1 16 51 53 0 90 0
2003 2 1 16 56 53 0 95 0
2003 2 1 17 1 53 0 104 0
2003 2 1 17 6 53 0 113 0
2003 2 1 17 11 53 0 119 0
2003 2 1 17 16 53 0 125 0
2003 2 1 17 21 53 0 130 0
2003 2 1 17 26 53 0 134 0
2003 2 1 17 31 53 0 137 0
2003 2 1 17 36 53 0 139 0
2003 2 1 17 41 53 0 139 0
2003 2 2 14 57 53 0 82 0
2003 2 2 15 13 53 0 83 0
2003 2 2 15 29 53 0 83 0
2003 2 2 15 45 53 0 83 0
2003 2 2 16 1 53 0 83 0
2003 2 2 16 17 53 0 83 0
2003 2 2 16 33 53 0 84 0
2003 2 2 16 45 53 0 84 0
2003 2 2 16 49 53 0 88 0
2003 2 2 16 51 53 0 90 0
2003 2 2 16 57 53 0 98 0
2003 2 2 17 3 53 0 108 0
2003 2 2 17 5 53 0 111 0
2003 2 2 17 9 53 0 117 0
2003 2 2 17 15 53 0 125 0
2003 2 2 17 21 53 0 131 0
2003 2 2 17 21 53 0 130 0
2003 2 2 17 27 53 0 134 0
2003 2 2 17 33 53 0 136 0
2003 2 2 17 37 53 0 138 0
2003 2 2 17 39 53 0 139 0
2003 2 2 17 45 53 0 143 0
2003 2 2 17 51 53 0 143 0
2003 2 2 17 53 53 0 145 0
2003 2 3 3 56 53 0 145 0
2003 2 3 3 58 53 0 143 0
2003 2 3 4 4 53 0 143 0
2003 2 3 4 10 53 0 139 0
2003 2 3 4 12 53 0 138 0
2003 2 3 4 16 53 0 136 0
2003 2 3 4 22 53 0 134 0
2003 2 3 4 28 53 0 131 0
2003 2 3 4 28 53 0 130 0
2003 2 3 4 34 53 0 125 0
2003 2 3 4 40 53 0 117 0
2003 2 3 4 44 53 0 111 0
2003 2 3 4 46 53 0 108 0
2003 2 3 4 52 53 0 98 0
2003 2 3 4 58 53 0 90 0
2003 2 3 5 0 53 0 88 0
2003 2 3 5 4 53 0 84 0
2003 2 3 5 16 53 0 84 0
2003 2 3 5 32 53 0 83 0
2003 2 3 5 48 53 0 83 0
2003 2 3 6 4 53 0 83 0
2003 2 3 6 20 53 0 83 0
2003 2 3 6 36 53 0 83 0
2003 2 3 6 52 53 0 82 0
2003 2 4 4 8 53 0 138 0
2003 2 4 4 13 53 0 137 0
2003 2 4 4 18 53 0 134 0
2003 2 4 4 23 53 0 132 0
2003 2 4 4 28 53 0 128 0
2003 2 4 4 33 53 0 123 0
2003 2 4 4 38 53 0 117 0
2003 2 4 4 43 53 0 109 0
2003 2 4 4 48 53 0 102 0
2003 2 4 4 53 53 0 94 0
2003 2 4 4 58 53 0 87 0
2003 2 4 5 3 53 0 83 0
2003 2 4 16 42 53 0 83 0
2003 2 4 16 47 53 0 87 0
2003 2 4 16 52 53 0 94 0
2003 2 4 16 57 53 0 102 0
2003 2 4 17 2 53 0 109 0
2003 2 4 17 7 53 0 117 0
2003 2 4 17 12 53 0 123 0
2003 2 4 17 17 53 0 128 0
2003 2 4 17 22 53 0 132 0
2003 2 4 17 27 53 0 134 0
2003 2 4 17 32 53 0 137 0
2003 2 4 17 37 53 0 138 0
2003 2 6 16 45 53 0 85 0
2003 2 6 16 52 53 0 90 0
2003 2 6 16 59 53 0 102 0
2003 2 6 17 6 53 0 113 0
2003 2 6 17 13 53 0 122 0
2003 2 6 17 20 53 0 128 0
2003 2 6 17 27 53 0 134 0
2003 2 6 17 34 53 0 137 0
2003 2 6 17 41 53 0 140 0
2003 2 6 17 48 53 0 143 0
2003 2 6 17 55 53 0 147 0
2003 2 6 18 2 53 0 147 0
2003 2 7 3 49 53 0 147 0
2003 2 7 3 56 53 0 147 0
2003 2 7 4 3 53 0 143 0
2003 2 7 4 10 53 0 140 0
2003 2 7 4 17 53 0 137 0
2003 2 7 4 24 53 0 134 0
2003 2 7 4 31 53 0 128 0
2003 2 7 4 38 53 0 122 0
2003 2 7 4 45 53 0 113 0
2003 2 7 4 52 53 0 102 0
2003 2 7 4 59 53 0 90 0
2003 2 7 5 6 53 0 85 0
2003 2 10 3 29 53 0 146 0
2003 2 10 3 38 53 0 145 0
2003 2 10 3 47 53 0 143 0
2003 2 10 3 56 53 0 141 0
2003 2 10 4 5 53 0 139 0
2003 2 10 4 14 53 0 136 0
2003 2 10 4 23 53 0 132 0
2003 2 10 4 32 53 0 126 0
2003 2 10 4 41 53 0 117 0
2003 2 10 4 50 53 0 104 0
2003 2 10 4 59 53 0 90 0
2003 2 10 5 8 53 0 85 0
2003 2 10 16 41 53 0 78 0
2003 2 10 16 46 53 0 84 0
2003 2 10 16 51 53 0 92 0
2003 2 10 16 56 53 0 101 0
2003 2 10 17 1 53 0 109 0
2003 2 10 17 6 53 0 115 0
2003 2 10 17 11 53 0 120 0
